-59.315562,0.269346,3.647143,3.577115,3.714541,4.378987,0.995274,3.066534,3.283523,3.336783,3.378537,3.567252,3.625444,4.066655,3.920352,4.302383,3.129000,0.974320,3.337403,1.880571,3.614788,3.272326,3.329993,3.148292,3.015882,3.071295,0.013302,2.854155,3.641206,2.956604,3.672456,3.660535,3.168266
-61.501701,0.285456,3.640568,3.585005,3.724733,4.368795,0.978507,3.065219,3.271029,3.307852,3.359797,3.556074,3.616239,4.056134,3.901283,4.286931,3.142151,0.986240,3.323550,1.802607,3.608022,3.288112,3.317107,3.204671,2.983988,3.057119,0.012657,2.836758,3.637984,2.949194,3.656669,3.642494,3.143782
-61.684708,0.269346,3.635636,3.584348,3.723747,4.366494,0.941027,3.123411,3.260509,3.314427,3.359140,3.551471,3.608348,4.052189,3.897995,4.283972,3.137548,0.931794,3.311630,1.794875,3.608022,3.286501,3.313563,3.193717,2.971423,3.030379,0.012980,2.813240,3.630252,2.942428,3.643783,3.630252,3.121230
-61.301923,0.267044,3.621499,3.569553,3.720788,4.363206,0.937082,3.114863,3.262481,3.309824,3.360784,3.552786,3.614266,4.051202,3.903913,4.279041,3.137220,0.826124,3.286823,1.824836,3.599324,3.269104,3.322906,3.218524,2.962080,3.068073,0.012980,2.790366,3.627675,2.931152,3.628963,3.634762,3.103511
-62.908089,0.248962,3.608019,3.556074,3.700075,4.354987,0.904533,3.114863,3.258865,3.308180,3.341715,3.536019,3.597170,4.047586,3.891420,4.267534,3.123740,0.735274,3.304220,1.761048,3.607700,3.263627,3.323228,3.219813,2.944039,3.040367,0.011691,2.750095,3.619298,2.925031,3.618332,3.603190,3.068073
-64.797135,0.254880,3.571855,3.541279,3.662267,4.351370,0.918342,3.110918,3.212179,3.287797,3.333496,3.528786,3.589608,4.033778,3.884187,4.265232,3.095137,0.710789,3.270393,1.811306,3.584504,3.264916,3.304542,3.241398,2.945328,3.028124,0.011691,2.726255,3.608345,2.915044,3.607378,3.610278,3.031668
-65.565693,0.205564,3.507416,3.526484,3.667198,4.338877,0.527761,3.071794,3.180617,3.272016,3.325934,3.511690,3.562649,4.014380,3.849337,4.249122,3.100068,0.487207,3.254285,1.702736,3.551321,3.224323,3.283924,3.213370,2.844490,2.910534,0.013624,2.651513,3.584182,2.860598,3.566463,3.556154,2.938562
-64.887951,0.192742,3.446922,3.512018,3.643198,4.327699,0.343977,3.064561,3.157603,3.243741,3.311468,3.481443,3.547526,3.999585,3.826981,4.228410,3.088561,0.391524,3.243975,1.671808,3.571940,3.212725,3.277480,3.131862,2.783923,2.820005,0.012657,2.593845,3.561308,2.848356,3.499130,3.492043,2.862209
-66.803479,0.194386,3.446264,3.480456,3.638266,4.317178,0.283812,3.032670,3.108288,3.230262,3.300619,3.476840,3.513333,3.993996,3.823036,4.205067,3.082315,0.065815,3.222712,1.687272,3.560664,3.239787,3.278447,3.088047,2.729155,2.775547,0.013624,2.553252,3.537790,2.821294,3.458860,3.477223,2.804219
-69.415268,0.191098,3.407140,3.453826,3.630047,4.311589,0.126658,3.009328,3.137877,3.209878,3.272016,3.473881,3.485059,3.982161,3.806926,4.181067,3.073438,-0.001196,3.196939,1.779089,3.554221,3.244942,3.261694,3.085792,2.656667,2.771036,0.011691,2.546165,3.498164,2.758472,3.420522,3.440496,2.688562
