28.278608,16.869792,1.080755,0.031643,0.634612,1.270128,0.032630,0.032301,2.101262,0.989028,0.032630,0.541240,-0.000576,-0.001234,1.521967,1.984548,2.255127,1.812272,0.453379,-0.000551,0.534243,0.330312,0.897645,0.835145,-0.000229,0.400222,0.001704,-0.000551,2.178896,1.774579,0.016846,-0.000551,-0.000229,4.048423
60.124438,40.115074,0.568528,0.014876,1.435828,0.015533,0.209838,0.012574,0.251592,0.558008,0.013561,0.014218,0.000739,0.001396,0.429787,0.846012,1.176756,0.593186,0.489784,-0.000229,0.577091,0.262980,0.901833,0.792941,0.000415,0.397000,0.000737,-0.000551,1.985597,1.632504,0.019423,0.000415,-0.000229,4.064209
72.173053,48.945845,0.775326,0.029342,2.075946,0.022766,0.782230,0.022766,0.022766,1.022891,0.023424,0.022766,0.000739,-0.000248,0.450170,1.046563,1.264867,0.642831,0.524578,-0.000551,0.596421,0.234629,0.908599,0.783921,0.000093,0.415686,0.000737,-0.001196,1.690816,1.488496,0.021034,0.000415,0.000737,4.105124
74.355810,52.657003,0.669133,0.025068,2.202195,0.025068,1.225086,0.024410,0.024410,1.011713,0.025068,0.024410,-0.000248,-0.000905,0.651708,1.249086,1.359553,1.009412,0.566781,0.000093,0.610274,0.131858,0.909565,0.760080,0.000415,0.413753,0.001382,-0.000551,1.548741,1.680506,0.176317,0.000093,-0.000551,4.102225
74.261137,55.025896,0.726668,0.204578,2.337320,0.133234,1.493035,0.028684,0.028027,1.071549,0.029671,0.064849,0.000410,0.000410,0.726668,1.669256,1.472980,1.130728,0.531665,0.000415,0.654088,0.000415,0.883470,0.719810,0.000093,0.419230,0.001059,-0.000874,1.414076,1.752349,0.256536,0.019423,0.000093,4.106091
83.000783,62.935274,0.836149,0.348251,2.555952,0.916040,2.037809,0.039205,0.039205,1.263881,0.039205,0.184194,0.000410,0.000410,1.066947,1.960876,1.800436,1.234620,0.500415,0.000415,0.646356,0.000093,0.827413,0.666008,0.000093,0.423096,0.001059,0.000415,1.181150,1.589656,0.276511,0.019745,-0.000551,4.078384
83.000783,62.935274,0.874286,0.390663,2.731516,1.360869,2.384663,0.048082,0.058274,1.371718,0.048411,0.968644,-0.000905,0.135207,1.277032,2.093371,2.152550,1.674845,0.491717,0.000093,0.621549,0.000415,0.776511,0.631859,0.000093,0.419552,0.001704,0.000093,1.085789,1.536821,0.382825,0.222709,0.001059,4.021683
87.462182,68.579811,1.063988,0.846012,2.897217,1.798792,2.653269,0.060575,0.262441,1.666297,0.060575,1.546953,0.111864,0.831217,1.589365,2.391238,2.399786,1.892821,0.484307,0.000737,0.614462,0.001059,0.745905,0.620261,-0.000551,0.407310,0.001382,0.000093,1.068070,1.646679,0.351253,0.558727,0.001704,4.008152
87.462182,68.579811,1.205031,1.207990,2.967903,2.079234,3.086918,0.148357,0.474500,2.034192,0.071425,1.793861,0.672420,0.970945,1.897752,2.613487,2.725598,2.232113,0.517490,0.000737,0.663753,0.053572,0.791653,0.621549,0.000093,0.464977,0.002670,-0.000551,1.310661,1.950159,0.504926,1.000738,0.003315,4.032315
87.387194,68.670686,1.414787,1.526241,3.167138,2.519130,3.314098,0.360744,0.685900,2.080220,0.079973,1.931616,0.870012,1.479884,2.067727,2.806476,3.038917,2.626967,0.609951,0.000093,0.697903,0.102864,0.875416,0.691137,0.000415,0.473031,0.002026,0.000093,1.501383,2.341590,0.588044,1.369295,0.004925,4.100292
86.284037,68.915200,1.368430,1.586735,3.129987,2.536555,3.370976,0.431102,0.765792,2.181811,0.082274,2.047015,1.065632,1.579502,2.149591,2.805161,3.103027,2.791024,0.688882,0.000093,0.756537,0.130248,0.991395,0.839333,-0.001518,0.492683,0.001059,-0.001196,1.962401,2.682119,0.872838,1.883793,0.007181,4.153771
84.595240,68.863482,1.286566,1.615666,3.141494,2.652611,3.403853,0.554720,0.744750,2.232442,0.083589,2.123947,1.174126,1.615338,2.266634,2.802859,3.125713,2.889655,0.758147,0.000093,0.874449,0.191459,1.130248,1.010081,0.000737,0.503315,0.001704,0.000093,2.689528,2.863176,1.243650,2.392814,0.009114,4.208539
85.691200,71.059357,1.397033,1.730408,3.238152,2.687790,3.463360,0.722394,0.822998,2.273867,0.087863,2.191674,1.213579,1.740928,2.370525,2.785106,3.109603,3.055356,0.803573,0.000415,0.963044,0.358663,1.326125,1.174707,0.000415,0.505570,0.001704,-0.000551,3.193395,2.974967,1.867362,2.767492,0.635080,4.248810
87.204726,73.371059,1.571282,1.918465,3.320674,2.787407,3.590923,1.001192,0.900917,2.571733,0.095096,2.336662,1.450623,1.848765,2.523733,2.744009,3.100068,3.218097,0.831601,0.000415,1.066137,0.400222,1.429217,1.300674,0.000093,0.488495,0.002348,-0.000551,3.330316,3.226578,2.325481,3.044233,1.601576,4.235279
86.996315,75.872017,1.813916,2.098960,3.384455,3.121439,3.662267,1.222784,1.056097,2.812065,0.102658,2.491184,1.666626,1.929643,2.611843,2.783133,3.177658,3.303249,0.777155,0.000415,0.886691,0.098031,1.119939,1.016202,0.000093,0.460467,0.002670,-0.000229,2.887016,2.963047,2.182440,2.839013,0.995583,4.105446
