-11.608469,-19.744500,0.017506,0.017506,0.538610,0.868368,2.600008,0.020136,1.765258,0.019150,0.030657,0.102001,-0.000248,0.412690,1.872108,2.026960,0.874615,0.001396,2.185017,1.687272,2.126061,0.010080,1.253960,0.006214,1.838690,0.361884,3.704350,0.014590,2.058406,0.009114,0.000415,-0.000874,0.000093,-0.000229
-11.289127,-19.572336,0.014218,0.014218,0.013232,0.475486,2.086467,0.013890,1.663996,0.013232,0.014547,0.013890,0.000739,-0.000576,1.271443,1.451281,0.377841,0.000739,2.160533,1.777478,2.100932,0.009436,1.596421,0.007825,1.881215,0.454990,3.775871,0.014913,2.150546,0.008791,0.000415,-0.000229,-0.000551,0.167297
-11.476653,-20.225442,0.013561,0.013561,0.012246,0.456746,1.996713,0.012574,1.588378,0.012903,0.013561,0.014218,0.001067,-0.000248,1.097194,1.374348,0.096083,-0.000248,2.241074,1.751705,2.151834,0.010080,1.664076,0.007825,2.046808,0.454990,3.790046,0.015879,2.180185,0.009758,0.000093,-0.000229,-0.000874,0.219165
-12.306468,-21.501589,0.012903,0.013232,0.011259,0.400526,1.918136,0.014876,1.549912,0.013890,0.012903,0.012903,0.000081,-0.000576,0.734887,1.291169,0.041835,0.001067,2.351577,1.576125,2.140236,0.009758,1.710790,0.008147,2.137015,0.376382,3.802933,0.015557,2.219811,0.009436,-0.000551,-0.000551,-0.000551,0.222065
-11.461468,-21.447412,0.010931,0.011259,0.011259,0.399868,1.675503,0.012246,1.504213,0.010602,0.010273,0.010602,-0.000905,-0.000576,0.143097,0.943657,0.000739,0.001067,2.491719,1.380248,2.149257,0.009114,1.743651,0.009114,2.281345,0.432438,3.858023,0.015557,2.374128,0.010080,-0.000229,-0.000229,0.000093,0.441459
-11.475502,-23.212439,0.008300,0.007314,0.007314,0.006985,0.905848,0.006657,1.269799,0.006985,0.006985,0.007643,0.000739,-0.000248,0.000081,0.000739,0.001067,0.000410,2.464979,1.291331,2.287466,0.010080,1.791009,0.009114,2.702737,0.676962,3.906026,0.015557,2.655701,0.010724,-0.000551,0.000093,0.000415,0.538109
-12.079396,-19.355492,0.004355,0.003698,0.003698,0.003369,0.084904,0.004355,1.237250,0.005341,0.004684,0.004355,0.000081,-0.000248,-0.000576,-0.000576,0.000081,0.000739,2.463368,1.158921,2.325804,0.010724,1.831924,0.009436,2.865109,0.571614,3.936631,0.015235,2.783601,0.011369,-0.000229,0.000093,-0.001196,0.531665
-12.124572,-21.136679,0.003698,0.005013,0.004355,0.004684,0.034602,0.004026,1.159660,0.003698,0.004355,0.002711,-0.000248,-0.000905,0.000410,0.001067,0.000410,0.000410,2.728188,1.235918,2.442427,0.010724,1.851254,0.008469,3.100934,1.173418,4.002353,0.022000,2.901513,0.012013,-0.000874,0.000093,-0.000874,0.678895
-9.580422,-12.025534,0.007314,0.007314,0.007972,0.007314,0.913739,0.006985,1.178071,0.006328,0.006985,0.007314,0.001725,-0.000576,0.000739,0.000410,0.000081,-0.000248,2.904091,1.047130,2.486886,0.010402,1.862530,0.009114,3.252352,1.620261,4.046812,0.514913,2.963691,0.012013,0.000093,-0.000874,0.224320,0.722387
-0.052580,3.756609,0.006657,0.006985,0.006985,0.246989,0.503431,0.005341,1.228374,0.006657,0.007314,0.006657,-0.002220,-0.000905,0.000410,-0.000248,-0.000248,0.000739,2.870908,1.171485,2.398291,0.010724,1.852865,0.009436,3.122841,1.877672,4.034892,0.474964,2.819361,0.012013,0.000093,-0.000874,0.000093,0.803895
