-0.192123,-2.525392,-0.532859,2.954423,3.025766,3.251961,4.004846,1.195496,2.024658,1.571282,2.760119,2.817654,3.007355,2.958697,3.305221,3.094808,3.620513,3.625444,1.343199,2.123162,1.257503,2.020713,1.377671,0.021034,2.206925,1.294875,3.298099,1.607697,3.381218,2.441461,1.863496,2.789722,1.388303,1.620906
-0.075219,-2.568659,-0.531873,2.949491,3.025437,3.249659,4.003859,1.209634,2.025644,1.555501,2.755845,2.814695,3.001766,2.945546,3.308180,3.083630,3.617883,3.622485,1.334823,2.110919,1.252993,2.011692,1.376382,0.021034,2.195649,1.285210,3.298743,1.596099,3.375419,2.428897,1.860919,2.784245,1.369295,1.616073
-0.106937,-2.659565,-0.544038,2.942587,3.017876,3.238481,4.004846,1.192209,2.014795,1.561748,2.753215,2.811079,2.997821,2.942916,3.306537,3.078698,3.615581,3.615252,1.317748,2.082891,1.239140,1.996551,1.368973,0.016846,2.144747,1.272001,3.288434,1.567104,3.371553,2.401835,1.852865,2.770392,1.306473,1.602220
-0.030843,-2.675784,-0.549956,2.946204,3.014588,3.235193,4.011092,1.183661,2.014137,1.560762,2.749270,2.808449,3.003410,2.935683,3.305879,3.083959,3.618540,3.618869,1.299385,2.110919,1.239462,1.997517,1.400545,0.017812,2.164399,1.304217,3.290045,1.552607,3.362854,2.397002,1.852865,2.782956,1.385081,1.614785
0.401466,-2.859998,-0.545682,2.954423,3.015246,3.238481,4.008791,1.179058,2.011836,1.552542,2.749599,2.809435,2.998807,2.935354,3.312126,3.075739,3.617883,3.618869,1.286176,2.109308,1.225931,2.000417,1.368973,0.020389,2.215623,1.316138,3.288434,1.523934,3.360599,2.420520,1.853509,2.758794,1.402478,1.617362
-0.194899,-2.467572,-0.567052,2.940943,3.009328,3.226645,4.007805,1.183332,2.000329,1.541035,2.751900,2.804832,2.998807,2.919902,3.307194,3.068178,3.611965,3.616896,1.259436,2.099643,1.211434,1.995262,1.389269,0.020712,2.195649,1.323547,3.286501,1.560661,3.358666,2.410211,1.835790,2.757827,1.413431,1.607375
-0.238794,-2.948077,-0.564093,2.927135,2.992232,3.223029,4.006161,1.190236,1.998685,1.533474,2.735461,2.793654,2.991903,2.912340,3.307852,3.064890,3.608677,3.622157,1.268779,2.078058,1.227864,1.980120,1.395390,0.023289,2.203059,1.321292,3.286501,1.541975,3.348035,2.410855,1.832891,2.737209,1.407632,1.621550
-0.186184,-3.246006,-0.553243,2.925820,2.988615,3.215796,4.008791,1.148153,2.000658,1.536104,2.742366,2.789709,2.989601,2.905107,3.297989,3.079027,3.620513,3.612622,1.353831,2.065816,1.260725,1.974965,1.358985,0.024900,2.199193,1.316782,3.307764,1.566460,3.374774,2.457247,1.884759,2.762016,1.452736,1.642169
-0.131549,-3.416342,-0.560148,2.934697,2.987300,3.230590,4.007805,1.100810,2.009206,1.540707,2.741051,2.792339,3.005054,2.946204,3.282865,3.076726,3.616239,3.623472,1.385725,2.119296,1.312916,1.947581,1.385725,0.022000,2.195327,1.409565,3.340625,1.626383,3.375741,2.479154,1.893458,2.803253,1.483663,1.635403
0.373031,-3.546478,-0.558504,2.949820,2.994533,3.243084,4.002544,1.107386,2.009535,1.540707,2.752229,2.797270,3.019520,2.989273,3.282536,3.079685,3.621170,3.617554,1.413754,2.181151,1.356408,1.970133,1.350609,0.031665,2.216912,1.459823,3.349323,1.622839,3.384762,2.489141,1.909244,2.826449,1.554862,1.701125
0.113300,-4.188335,-0.539435,2.958697,2.982040,3.233221,3.990380,1.052809,1.986521,1.540049,2.740722,2.801216,3.002752,2.964944,3.282536,3.049109,3.601444,3.600129,1.397001,2.229154,1.354475,1.989141,1.341911,0.029410,2.238175,1.507181,3.342880,1.618329,3.390238,2.523935,1.906022,2.824194,1.540687,1.726576
0.466178,-6.213212,-0.553243,2.963957,2.998807,3.269385,3.992353,1.055768,1.994740,1.531830,2.749270,2.809106,3.024122,2.996834,3.309167,3.028068,3.602102,3.612951,1.418264,2.393458,1.357052,2.123162,1.321936,0.317426,2.284244,1.579024,3.360921,1.617684,3.394104,2.536500,1.887659,2.852544,1.507504,1.734630
0.671536,-8.723085,-0.541079,2.944560,2.970204,3.258536,4.005175,1.006781,2.017096,1.528871,2.721982,2.802859,3.013273,3.000780,3.303906,3.030698,3.591252,3.613609,1.418264,2.380572,1.322259,2.156667,1.446614,0.343521,2.249773,1.554218,3.399259,1.628960,3.397004,2.527479,1.862852,2.831603,1.538109,1.760403
0.208037,-10.534923,-0.568367,2.933053,2.962971,3.258207,3.994983,1.056426,2.038467,1.532487,2.690749,2.806147,3.014259,3.032670,3.337441,3.054698,3.585005,3.618869,1.493328,2.392170,1.323869,2.156022,1.495584,0.421807,2.200481,1.465944,3.389594,1.734308,3.409891,2.555508,1.872839,2.841268,1.471743,1.716589
0.252743,-11.884403,-0.404967,3.003739,3.050753,3.329551,4.045613,1.220812,2.059179,1.829039,2.745653,2.866641,3.038917,3.173713,3.362099,3.052725,3.592238,3.637280,1.540042,2.571938,1.364140,2.321615,1.531988,0.570647,2.268780,1.446292,3.436630,1.845133,3.443718,2.626062,1.961435,2.938884,1.632182,1.771035
0.977679,-13.456383,-0.456255,3.116507,3.103356,3.383469,4.121231,1.341471,2.162413,1.886574,2.940943,2.924834,3.081986,3.211193,3.388072,3.087246,3.656678,3.717171,1.581602,2.674709,1.375094,2.400546,1.512658,0.661498,2.331925,1.460468,3.450806,1.903123,3.491076,2.780379,2.062594,3.031346,1.892813,1.829669
1.798243,-14.591000,-0.446721,3.154973,3.110260,3.407469,4.162656,1.271443,2.142687,1.690298,2.972834,2.938642,3.089548,3.214152,3.393990,3.129987,3.688568,3.772076,1.587078,2.768781,1.388947,2.553575,1.495261,0.759758,2.422131,1.496872,3.459182,2.050674,3.531991,2.789400,2.182118,3.051320,2.140881,1.848355
1.979865,-15.036787,-0.409898,3.176343,3.110589,3.420949,4.194875,1.320101,2.130194,1.694572,2.994862,2.970861,3.106973,3.222371,3.412730,3.136891,3.708952,3.810871,1.584179,2.804864,1.385403,2.603510,1.500416,0.774900,2.409244,1.573225,3.482378,2.029411,3.534569,2.780379,2.198548,3.060019,2.210468,1.973355
-2.034191,-13.624956,-0.319815,3.252947,3.170425,3.440675,4.223807,1.443390,2.165372,1.910903,3.048780,3.003410,3.134261,3.258536,3.441004,3.141822,3.723089,3.842433,1.598999,2.829348,1.415364,2.642814,1.506537,0.819359,2.448549,1.672452,3.499453,2.020713,3.559375,2.812273,2.182762,3.107055,2.325159,1.990752
-0.931920,-13.865309,-0.304034,3.266427,3.161877,3.434100,4.217889,1.329306,2.134797,1.925698,3.050424,3.015574,3.121110,3.257878,3.458757,3.117165,3.711582,3.840460,1.617684,2.862209,1.447903,2.688240,1.495261,0.850931,2.506216,1.660210,3.499130,2.112208,3.564852,2.844812,2.199193,3.120586,2.275224,2.178896
-3.114142,-13.476489,-0.276088,3.309824,3.187521,3.429826,4.267534,1.462788,2.135783,1.943780,3.045164,3.025437,3.124397,3.236180,3.465662,3.137220,3.753665,3.885831,1.600609,2.787467,1.445648,2.654090,1.512336,0.839977,2.366396,1.655700,3.484311,2.077414,3.561308,2.874774,2.155700,3.091591,2.248806,2.113497
