-29.745431,-0.05581,3.095137,3.111904,3.405168,3.948626,0.064192,2.370525,2.019398,2.958039,2.866312,2.886696,2.140386,2.772941,3.165165,3.906872,2.889984,1.372194,1.978509,3.107377,2.450804,2.467556,2.228832,0.946936,1.557439,3.913436,2.0961,1.009436,1.84771,2.114463,1.993973,2.095133,2.707247,,,-29.745431,-145.1577033,,,15.18609152,28,,-145.0255382,142.5089613,-140.188697,99.9389352,,28,-166.7465646
-29.878298,-0.062057,3.131959,3.168124,3.443963,3.957174,0.06452,2.334032,2.028932,3.00867,2.87486,2.915628,2.30773,2.836065,3.253604,3.89405,2.99256,1.403766,1.977865,3.025869,2.422775,2.432118,2.229476,0.930506,1.622839,3.91118,2.049708,1.0874,1.872517,2.127672,1.99494,2.093845,2.723678,,,-29.878298,-145.8060942,,,15.46044512,29,,-147.4531918,144.7416345,-140.2706907,101.6958914,,29,-166.5362952
-29.904104,-0.104797,3.168124,3.188508,3.473552,4.015366,0.065178,2.374471,2.028275,3.064232,2.925491,2.956067,2.377101,2.882422,3.273659,3.927256,3.042534,1.427607,1.883148,3.089014,2.410211,2.481732,2.233342,0.823547,1.53521,3.916335,2.121873,1.097387,1.849965,2.114141,2.287788,2.118651,2.761371,,,-29.904104,-145.9320275,,,15.55991904,30,,-146.4171337,150.9393077,-143.6462404,103.3857085,,30,-166.2404452
-28.574075,-0.105455,3.17174,3.208234,3.483087,4.025887,0.066164,2.334689,2.008877,3.068178,2.912011,2.942916,2.376443,2.88308,3.255906,3.938105,3.061602,1.405377,1.93405,3.102867,2.465301,2.472711,2.229798,0.810338,1.603187,3.901515,2.170842,1.080313,1.802607,2.104798,2.285855,2.165043,2.714979,,,-28.574075,-139.441486,,,15.65618192,31,,-152.9394294,147.9600384,-142.5094981,105.0553029,,31,-166.1556162
-27.971646,-0.089016,3.177658,3.213823,3.48473,4.020956,0.065836,2.331073,1.989808,3.058972,2.899847,2.923518,2.356388,2.870586,3.260837,3.939749,3.037273,1.564849,2.15119,3.120908,2.555185,2.511049,2.250417,0.910854,1.516202,3.948874,2.133471,1.162787,1.882504,2.133793,2.377994,2.14829,2.67342,,,-27.971646,-136.5016325,,,15.68345624,32,,-149.1309456,152.4293034,-142.5395979,107.0036478,,32,-165.9304871
-28.445782,-0.079153,3.186864,3.243413,3.491635,4.050216,0.065507,2.382032,2.018411,3.059301,2.910696,2.933382,2.463896,2.914313,3.272344,3.94501,3.097438,1.505893,2.063561,3.118009,2.485598,2.457569,2.199837,0.859629,1.436627,3.941142,2.147002,1.069681,1.762659,2.096744,2.333536,2.102221,2.633472,,,-28.445782,-138.8154162,,,15.82785544,33,,-157.4790445,157.2302279,-141.780387,110.7912305,,33,-165.7584769
-27.782376,-0.070934,3.228618,3.280235,3.504457,4.053504,0.066822,2.394197,2.057535,3.081657,2.918587,2.952121,2.562199,2.994862,3.340071,3.957503,3.107959,1.594488,2.134115,3.106733,2.515559,2.473678,2.232053,0.897967,1.443715,3.960794,2.098999,1.175996,1.775223,2.063883,2.323871,2.072259,2.668265,,,-27.782376,-135.5779949,,,16.0075468,34,,-152.8553909,163.580323,-135.0669906,110.3779286,,34,-165.4665309
-28.953799,-0.073564,3.219084,3.283194,3.50347,4.059751,0.065836,2.335676,2.029261,3.07278,2.923847,2.945217,2.574035,3.001766,3.337441,3.963421,3.105329,1.51588,2.126061,3.095135,2.466912,2.292621,2.15119,0.867039,1.240429,3.942108,2.08418,1.104153,1.622194,2.001061,2.425675,2.131216,2.469812,,,-28.953799,-141.2945391,,,16.02198672,35,,-157.6141375,160.5762975,-136.7734046,110.314718,,35,-164.7656165
-26.734899,-0.065673,3.20659,3.280235,3.502155,4.052189,0.065507,2.321867,2.022357,3.056999,2.898532,2.939299,2.575679,2.997821,3.326263,3.94764,3.091849,1.397323,2.098677,3.040689,2.400224,2.18244,2.03521,0.86865,1.184372,3.899905,2.027801,0.991395,1.448547,1.969489,2.47561,2.141525,2.383149,,,-26.734899,-130.4663071,,,16.0075468,36,,-157.2865431,162.9170822,-140.4538274,108.5460889,,36,-164.6510975
-28.026193,-0.066989,3.180946,3.266427,3.493278,4.038052,0.065507,2.350142,2.011178,3.048123,2.905765,2.926806,2.495787,2.959683,3.292728,3.936461,3.036944,1.349321,2.108664,2.996874,2.360275,2.21369,2.002027,0.879604,1.204668,3.917302,2.026512,0.928251,1.451769,1.96369,2.406989,2.147646,2.365752,,,-28.026193,-136.7678218,,,15.94016376,37,,-162.4888476,163.680407,-142.1282042,109.6511454,,37,-163.2765138
-28.044272,-0.0397,3.192453,3.256235,3.494265,4.029175,0.066164,2.340279,2.039782,3.033985,2.88308,2.912998,2.465869,2.925491,3.264125,3.937777,2.985985,1.322581,2.117363,2.980444,2.28811,2.145713,1.88186,0.920519,1.187271,3.935021,2.050997,0.994617,1.350287,1.892169,2.46208,2.162788,2.254605,,,-28.044272,-136.8560474,,,15.8904268,38,,-161.6091154,165.6411129,-140.3928322,109.3677394,,38,-162.4888476
