8.432325,19.649367,-0.569682,0.093452,0.899602,2.048658,2.566802,3.594211,2.615131,1.302347,1.529857,1.572597,1.292813,1.752764,2.715078,2.489212,2.837709,2.753544,1.013624,1.591911,1.020068,1.820326,1.956602,0.009114,1.809373,0.007181,1.138302,1.688561,2.430830,1.654411,1.656666,0.006858,0.550351,2.167943,41.173301,47.972266
9.300045,18.376290,-0.427323,0.418608,0.961411,2.044713,2.526692,3.609992,2.642090,1.342457,1.503555,1.576871,1.437144,1.884930,2.728886,2.472116,2.815353,2.822914,1.078380,1.839656,1.092877,2.051963,1.959502,0.009114,2.179540,0.009114,1.158599,1.731409,2.516203,1.740751,1.675030,0.007181,0.778122,2.400868,45.410438,44.863742
9.623441,18.261686,-0.274773,0.659269,1.065960,2.135125,2.467842,3.656349,2.640775,1.274402,1.569967,1.613036,1.525254,2.002302,2.744996,2.477047,2.824887,2.836723,1.154733,1.900867,1.310016,2.142169,1.935983,0.010402,2.598678,0.010724,1.153122,1.809050,2.617041,1.928252,1.763303,0.053895,0.853508,2.559696,46.989504,44.584441
9.985356,18.667073,-0.315541,0.967986,1.310238,2.332059,2.478691,3.687582,2.709160,1.512432,1.756381,1.641639,1.744874,2.224880,2.782147,2.461924,2.812723,2.865655,1.169552,1.953703,1.674063,2.319360,1.911821,0.147322,2.943073,0.012657,1.359952,1.829347,2.726577,2.066460,1.889270,0.820325,1.289398,2.684374,48.756590,45.574148
10.761051,18.612240,-0.176141,1.310895,1.526569,2.550363,2.517157,3.732624,2.841983,1.812601,1.831669,1.856327,1.881971,2.418526,2.881765,2.591788,2.819627,2.947847,1.226898,2.142491,1.968844,2.470134,2.107053,0.415364,3.068395,0.012657,1.684372,1.822581,2.768781,2.192749,1.961757,1.461756,1.464978,2.919877,52.544266,45.440203
11.664058,18.806538,-0.259649,1.730408,1.877040,2.943245,2.748283,3.794104,3.043520,2.412937,2.119015,2.123290,2.181153,2.552993,3.038588,2.788394,2.873545,3.020177,1.503960,2.397002,2.092556,2.741719,2.273291,0.683727,3.153125,0.013946,1.845777,1.845455,2.848356,2.378961,2.260404,1.800996,1.902478,3.103189,56.953547,45.914469
12.889427,15.655739,-0.762672,1.981260,2.386306,3.328235,3.060945,3.921009,3.181932,2.677926,2.653269,2.198249,2.560884,2.730201,3.129658,3.046808,2.956067,3.173056,1.862208,2.616719,2.290043,2.832570,2.414077,1.269101,3.264272,0.014268,2.026190,1.935661,2.985598,2.459180,2.419876,2.400546,2.228187,3.383151,62.936438,38.222039
7.308965,9.233847,-0.778124,2.143673,2.675625,3.453826,3.193768,3.948297,3.283523,2.985327,2.937327,2.219948,2.686475,2.914970,3.244399,3.188179,3.021163,3.280235,1.904411,2.559051,2.303252,2.863820,2.496551,1.326769,3.284246,0.014268,2.138625,1.927285,3.018459,2.474000,2.454992,2.595456,2.331925,3.357700,35.688488,22.543492
1.206741,0.806919,-0.649245,2.326799,2.724283,3.405825,3.407140,3.991366,3.280892,2.901491,3.005711,2.177208,2.732831,2.922203,3.315742,3.282536,3.139192,3.309824,1.711434,2.607054,2.166976,2.879606,2.530379,1.462078,3.271681,0.014268,2.104476,1.670519,2.978511,2.462724,2.497840,2.831603,2.262015,3.300032,0.000000,0.000000
-0.248651,0.352210,-0.478941,2.408334,2.790037,3.306865,3.670486,4.144245,3.306537,2.881765,2.984999,2.258086,2.942587,2.798914,3.310811,3.282536,3.390702,3.401880,1.499450,2.773291,2.127672,2.869297,2.659245,1.883793,3.184697,0.014268,2.174708,1.547774,2.984310,2.505572,2.642170,2.952738,2.324837,3.250096,0.000000,0.000000
-1.035062,-0.025085,-0.337240,2.426417,2.821599,3.283523,3.776679,4.217889,3.292071,2.853819,2.852833,2.454362,2.864668,2.691406,3.315085,3.329879,3.566923,3.430483,1.351576,2.928253,2.169553,2.960147,2.707247,2.352221,3.143137,0.014268,2.259760,1.452736,3.009117,2.463690,2.594812,2.925998,2.457569,3.214014,0.000000,0.000000
-1.566841,0.623247,-0.421734,2.452389,2.867627,3.306865,3.842433,4.267862,3.305550,2.887025,2.972834,2.517815,2.877162,2.769325,3.324619,3.425880,3.686596,3.469936,1.504604,3.042944,2.284244,3.125740,2.761693,2.598678,3.152480,0.014268,2.462080,1.615107,3.117042,2.523613,2.644747,2.922776,2.506861,3.276836,0.000000,0.000000
-1.046447,-0.102188,-0.399706,2.509596,2.982697,3.352564,3.853282,4.289233,3.311468,2.924505,3.021163,2.582254,2.903135,2.816010,3.371304,3.454155,3.767473,3.519580,1.871550,3.099323,2.444683,3.252996,2.848356,2.969168,3.260406,0.013624,2.575804,1.802929,3.146681,2.583858,2.744296,2.949516,2.689851,3.345457,0.000000,0.000000
0.150374,-1.380892,-0.437187,2.423458,2.928450,3.361770,3.825337,4.264246,3.202645,2.741051,2.976779,2.684173,3.006040,2.939299,3.322646,3.413716,3.747418,3.492292,2.148935,3.152158,2.581281,3.489143,2.787467,3.153769,3.228833,0.380248,2.774902,1.882826,3.111243,2.586758,2.760727,2.904091,2.836758,3.400870,0.000000,0.000000
0.279544,-1.490739,-0.507215,2.362306,2.785763,3.288783,3.776679,4.208355,3.040232,2.487239,2.919573,2.645378,3.043191,3.048451,3.277605,3.320674,3.667856,3.426209,2.218845,3.048743,2.574193,3.468203,2.621874,2.927609,2.994619,0.194681,2.754928,1.769102,3.031024,2.465946,2.642814,2.772647,2.761371,3.387661,0.000000,0.000000
1.476863,-0.370916,-0.430940,2.208441,2.535897,3.181604,3.660294,4.121559,2.943573,2.291292,2.686146,2.539843,3.019520,3.018204,3.191467,3.177987,3.448237,3.342044,1.838045,2.756539,2.434051,3.145715,2.501062,2.246229,2.574837,0.010402,2.480765,1.148289,2.925031,2.239785,2.458858,2.821938,2.732699,3.397648,0.000000,0.000000
1.536667,-1.847232,-0.269184,2.037809,2.298196,2.944560,3.527142,3.957832,2.937656,2.013151,2.295566,2.511568,2.879792,2.818312,3.124726,3.139521,3.165165,3.126699,1.106408,2.194360,1.383148,2.549709,2.232053,0.336755,1.788754,0.008147,1.816782,0.771678,2.586113,1.667942,1.626060,1.965301,2.102221,3.087081,0.000000,0.000000
1.393061,-2.018735,0.001725,2.133481,2.328443,2.711461,3.265111,3.889118,3.202316,2.254798,2.079563,2.522747,2.827189,2.636830,3.069164,3.013930,2.943573,2.888011,0.793586,2.010082,0.828057,1.970777,2.030378,0.010080,1.774901,0.007503,1.127349,0.812593,2.417943,1.509437,1.455957,1.499450,1.472388,2.553252,0.000000,0.000000
1.287181,-2.026754,0.071425,2.097645,2.302141,2.680885,3.132946,3.871365,3.156946,2.172934,2.031234,2.495130,2.816997,2.614145,3.047465,2.952121,2.909052,2.848230,0.807117,2.050674,0.802928,1.902478,1.996551,0.010080,1.854153,0.007503,1.029410,0.941782,2.421165,1.503638,1.600287,1.515880,1.532310,2.356087,0.000000,0.000000
1.224232,-1.919545,0.152631,2.088440,2.273538,2.650967,3.060616,3.856570,3.134589,2.147290,1.990795,2.482636,2.813380,2.586528,3.040232,2.914642,2.889326,2.839024,0.811305,2.039399,0.801962,1.886048,1.958857,0.008791,1.848032,0.007181,1.049385,1.129604,2.471100,1.533599,1.651834,1.545197,1.497839,2.303896,0.000000,0.000000
1.169849,-1.964908,0.182879,2.085810,2.256771,2.649981,3.049766,3.854269,3.125055,2.133153,1.970082,2.470801,2.811736,2.586857,3.031027,2.906422,2.888340,2.846586,0.783276,2.028445,0.793586,1.882504,1.925352,0.008791,1.838367,0.007503,1.036498,1.132181,2.468201,1.522323,1.649256,1.539076,1.469810,2.303252,0.000000,0.000000
1.159724,-2.028517,0.196687,2.075289,2.253812,2.625981,3.042862,3.846050,3.093822,2.123947,1.952328,2.453376,2.804175,2.575021,3.022150,2.895902,2.886039,2.874532,0.764591,2.024257,0.787464,1.881860,1.921486,0.009436,1.826125,0.008147,1.034887,1.131215,2.464013,1.489140,1.620584,1.526189,1.463367,2.237852,0.000000,0.000000
1.225382,-1.577458,0.217071,2.070357,2.249866,2.617761,3.082315,3.850652,3.090205,2.112440,1.939835,2.413594,2.794640,2.572391,3.023465,2.899189,2.897546,2.901162,0.762013,2.017813,0.783276,1.879605,1.921808,0.009436,1.808406,0.007181,1.034565,1.125094,2.464335,1.473354,1.567104,1.513947,1.491073,2.167298,0.000000,0.000000
1.101544,-1.703977,0.223318,2.066083,2.224551,2.597378,3.116178,3.859858,3.090534,2.086138,1.924054,2.440225,2.786750,2.561541,3.015903,2.914313,2.905765,2.920559,0.753637,2.011692,0.779732,1.868973,1.924386,0.008791,1.812916,0.007825,1.039398,1.107052,2.421487,1.454669,1.486885,1.510081,1.493651,2.158600,0.000000,0.000000
1.182079,-1.476033,0.201290,2.073974,2.233099,2.611186,3.219084,3.868406,3.126699,2.084494,1.948712,2.462910,2.787736,2.611515,3.005382,2.960998,2.928779,2.987958,0.753637,2.020069,0.786176,1.868007,1.925352,0.009436,1.848999,0.007825,1.042297,1.126060,2.424064,1.422452,1.472065,1.531344,1.481730,2.137981,0.000000,0.000000
1.262420,-1.540561,0.139809,2.078577,2.246579,2.626638,3.257550,3.872680,3.128672,2.096659,2.004274,2.447787,2.763736,2.649981,3.025437,3.008013,2.938971,3.020506,0.762980,2.007504,0.765557,1.853187,1.961112,0.010080,1.841911,0.007503,1.075480,1.135081,2.416976,1.353831,1.448547,1.517813,1.541975,2.124450,0.000000,0.000000
1.090537,-1.296825,0.145398,2.072001,2.261702,2.611515,3.297002,3.877283,3.065219,2.092385,1.997699,2.398142,2.762421,2.662474,2.996506,3.011958,2.951793,3.040890,0.742683,1.984953,0.781343,1.848032,2.001705,0.009436,1.796486,0.007503,1.090622,1.028122,2.392492,1.326769,1.417620,1.507181,1.518779,2.179218,0.000000,0.000000
1.122296,-0.720145,0.104302,2.062138,2.319895,2.633542,3.318372,3.890105,3.056013,2.056220,2.029918,2.393868,2.800229,2.700283,3.026095,3.050095,2.990588,3.089548,0.779088,1.990752,0.772645,1.857375,2.001705,0.009114,1.781344,0.007181,1.123161,1.070325,2.410533,1.427607,1.430184,1.485919,1.603187,2.370907,0.000000,0.000000
1.041488,-0.910732,0.031972,2.068713,2.365594,2.675296,3.374263,3.891420,3.038588,2.073316,2.097974,2.380717,2.864340,2.764722,3.133932,3.121439,3.032013,3.097109,0.788431,1.939849,0.775866,1.844489,2.003960,0.009114,1.829991,0.008147,1.150222,1.239462,2.399257,1.490751,1.502993,1.447259,1.641524,2.471422,0.000000,0.000000
-0.216414,-1.310659,-0.012084,2.030905,2.358690,2.750585,3.399907,3.866762,2.973492,1.952328,2.138413,2.456664,2.896230,2.770640,3.139192,3.109274,3.038259,3.091849,0.743650,1.931795,0.764913,1.821937,2.004927,0.009436,1.812272,0.007825,1.343522,1.243650,2.365108,1.531666,1.627671,1.533599,1.838690,2.593523,0.000000,0.000000
0.404916,-2.107441,0.026054,1.972712,2.289648,2.688447,3.283851,3.830269,2.902806,1.855341,2.061481,2.433978,2.926477,2.736448,3.110918,3.015903,2.979081,3.016889,0.749127,1.906022,0.779088,1.756537,2.009437,0.010080,1.936306,0.009114,1.327735,1.268457,2.454348,1.570004,1.804862,1.176962,1.823870,2.841268,0.000000,0.000000
3.762246,-2.257742,-0.021289,1.927342,2.227839,2.672666,3.137220,3.783254,2.894587,1.838574,2.092385,2.418197,2.887354,2.687461,3.053712,2.906751,2.928450,2.912011,0.773934,1.740751,0.786498,1.817427,1.977221,0.009758,1.801641,0.008469,1.417942,1.466911,2.509438,1.601898,1.799385,0.577091,1.967556,2.994619,0.000000,0.000000
7.721843,-0.468646,0.097726,1.878684,2.051617,2.570747,2.697653,3.678048,2.787736,1.771833,1.951013,2.313648,2.926806,2.701598,2.965601,2.643405,2.804832,2.778202,1.092233,2.031344,0.968521,1.899579,1.933728,0.009114,2.784889,0.012657,1.371228,1.655055,2.608020,1.605120,1.520390,0.085467,1.549385,3.321295,37.704117,0.000000
13.539578,-3.192709,0.098713,1.837587,1.944438,2.438252,2.494143,3.609006,2.830476,1.799779,1.943780,2.334689,2.939957,2.707187,2.880449,2.531295,2.739407,2.680557,1.266524,2.235275,1.597710,2.120584,1.904733,0.009114,3.021359,0.012657,1.629926,1.698870,2.714335,1.933084,1.774579,0.084822,1.480764,3.660535,66.111438,0.000000
16.427405,-6.300903,0.175646,1.769860,1.677804,1.952986,2.071344,3.332509,2.767352,1.678791,1.796162,2.339621,2.947519,2.680228,2.769654,2.269921,2.669050,2.544774,1.339333,2.399257,1.737207,2.167298,1.888947,0.131858,3.128962,0.083856,1.682762,1.913110,2.970457,2.105765,2.044875,0.523933,1.518779,3.753641,80.211910,-15.382875
16.887910,-5.761227,0.211153,1.742572,1.623886,1.937862,2.038138,3.322975,2.776229,1.637365,1.761970,2.276497,2.978094,2.696995,2.767352,2.260058,2.683187,2.555952,1.245261,2.268780,1.560339,2.081602,1.891203,0.011047,3.011372,0.198224,1.662143,2.089012,2.932441,2.234953,2.073548,0.562915,1.821937,3.776515,82.460703,-14.065250
17.323325,-6.116648,0.182221,1.688654,1.569310,1.883286,1.922081,3.289769,2.657543,1.568981,1.743230,2.280442,2.963300,2.652940,2.719680,2.211071,2.611843,2.606583,1.172774,2.102221,1.378315,1.960790,1.909566,0.010724,2.875096,0.194036,1.573870,2.098677,2.830637,2.335791,2.055829,0.606730,2.106731,3.748165,84.586465,-14.933414
17.698253,-7.074427,0.200961,1.645585,1.523282,1.873095,1.856656,3.275303,2.639789,1.587063,1.705092,2.267620,2.948176,2.626638,2.664118,2.191016,2.589158,2.599021,1.164720,2.026512,1.203058,1.886692,1.904089,0.008147,2.693394,0.323225,1.487529,2.114463,2.812273,2.338690,2.007826,0.535209,2.200481,3.750742,86.417051,-17.271504
17.909000,-7.047125,0.293675,1.630132,1.530186,1.879341,1.830025,3.290756,2.641433,1.671229,1.608105,2.227181,2.938313,2.624666,2.646364,2.173263,2.538856,2.562857,1.129926,1.978509,1.074191,1.857053,1.909566,0.008791,2.564206,0.430183,1.430828,2.173419,2.794232,2.269425,1.913432,0.512013,2.117363,3.710471,87.446445,-17.205027
18.069136,-7.134206,0.287099,1.623228,1.541364,1.888876,1.808984,3.301934,2.629597,1.665640,1.607776,2.187071,2.924834,2.616117,2.632885,2.174578,2.539185,2.551021,1.144746,1.948870,1.095454,1.878316,1.911499,0.009758,2.543265,0.496549,1.440493,2.257182,2.776835,2.221100,1.840300,0.484629,2.051963,3.643461,88.228289,-17.417355
17.653067,-7.081405,0.281181,1.627831,1.545638,1.882300,1.761641,3.296345,2.601323,1.638680,1.591337,2.153865,2.923847,2.615131,2.618090,2.179509,2.551678,2.559569,1.137980,1.912788,1.075480,1.875094,1.910855,0.009436,2.529734,0.597065,1.403122,2.317105,2.767492,2.228832,1.807762,0.460467,1.940494,3.612211,86.196785,-17.288371
17.160523,-6.889537,0.262770,1.619283,1.515720,1.920766,1.735668,3.298975,2.583898,1.596927,1.600543,2.121646,2.914313,2.593761,2.635844,2.174907,2.617433,2.519130,1.089333,1.877672,1.090944,1.853187,1.908277,0.008147,2.516203,0.501704,1.225931,2.260404,2.749451,2.185662,1.736885,0.420841,1.849643,3.575162,83.791723,-16.820059
16.518776,-7.564795,0.271318,1.632763,1.569967,2.025316,1.734024,3.296016,2.584555,1.518021,1.617639,2.122961,2.885381,2.588501,2.659844,2.166359,2.599350,2.471458,1.089011,1.854476,1.065171,1.852865,1.905378,0.009114,2.512982,0.484629,1.153122,2.182118,2.725289,2.184695,1.665687,0.431794,1.695004,3.552288,80.657898,-18.468578
15.770525,-8.491794,0.301237,1.640653,1.626187,2.086138,1.845149,3.286482,2.577323,1.547282,1.598899,2.078248,2.867299,2.562199,2.638803,2.152879,2.621049,2.476719,1.083856,1.871228,1.054862,1.844166,1.907633,0.010724,2.504928,0.469165,1.162143,2.154734,2.724000,2.164077,1.665042,0.452735,1.702091,3.477545,77.004664,-20.731758
15.207794,-9.492306,0.313401,1.639667,1.659064,2.128879,1.828710,3.276290,2.573048,1.713312,1.568981,2.026960,2.894915,2.508938,2.660830,2.171290,2.648337,2.466198,1.063238,1.869295,1.050673,1.842233,1.911821,0.010080,2.514593,0.486240,1.161176,2.164721,2.722711,2.095133,1.625738,0.515879,1.704024,3.428576,74.256801,-23.174523
14.750781,-9.481383,0.347265,1.645256,1.685695,2.150249,1.824108,3.263139,2.592775,1.787614,1.549583,1.960876,2.922203,2.507623,2.722311,2.196934,2.647680,2.496774,1.066459,1.860919,1.051640,1.871228,1.916331,0.008791,2.520391,0.365750,1.128960,2.097388,2.718201,2.093522,1.628960,0.537464,1.722066,3.380573,72.025371,-23.147734
15.326869,-10.312078,0.355155,1.644598,1.684380,2.150249,1.847122,3.273659,2.579953,1.761312,1.541693,1.897095,2.930094,2.492828,2.722311,2.200880,2.644721,2.478362,1.073225,1.841267,1.050996,1.890236,1.920197,0.009758,2.505894,0.343843,1.138624,2.169876,2.722067,2.095133,1.613496,0.589333,1.784566,3.369942,74.838223,-25.175766
15.390356,-10.654372,0.365676,1.653146,1.683065,2.144331,1.865204,3.287797,2.578309,1.774134,1.530186,1.825094,2.920888,2.476719,2.737763,2.203181,2.643077,2.481979,1.060338,1.950803,1.035854,1.872517,1.919553,0.009114,2.501706,0.359951,1.138947,2.079669,2.713691,2.046486,1.645713,0.618650,1.741718,3.319040,75.148281,-26.011684
15.986799,-10.733293,0.373566,1.645913,1.687667,2.141043,1.893807,3.330537,2.573377,1.745531,1.525583,1.808655,2.915628,2.449431,2.737105,2.204496,2.633542,2.488226,1.098032,1.904733,1.072581,1.877027,1.919231,0.008791,2.494940,0.405377,1.159243,2.072904,2.711436,2.058406,1.645068,0.576124,1.717555,3.298099,78.060352,-26.204168
17.122554,-10.965118,0.369950,1.634406,1.703777,2.134139,1.887232,3.330208,2.572062,1.758682,1.520980,1.818190,2.903463,2.430362,2.737763,2.223565,2.624666,2.473760,1.078380,1.880893,1.084823,1.887659,1.921486,0.009114,2.488175,0.414075,1.161176,2.089979,2.714013,2.052607,1.643135,0.542297,1.697259,3.328705,83.606184,-26.770211
17.847497,-12.071419,0.357785,1.647229,1.712654,2.180824,1.881314,3.336783,2.568446,1.797477,1.542022,1.758025,2.896230,2.419512,2.731187,2.258086,2.637488,2.476719,1.095777,1.910532,1.077091,1.882504,1.923097,0.009114,2.474644,0.374449,1.147323,2.038432,2.704670,2.039399,1.632504,0.490750,1.650545,3.342236,87.145813,-29.471441
18.194043,-13.520896,0.338388,1.669914,1.807011,2.210414,1.878026,3.346975,2.580281,1.821149,1.553529,1.757696,2.890313,2.403403,2.754530,2.261045,2.631241,2.495130,1.114140,1.924063,1.100287,1.898934,1.927929,0.009758,2.447582,0.335789,1.174063,2.005893,2.705959,2.033922,1.607053,0.521034,1.594488,3.347068,88.837988,-33.010078
17.700885,-15.251318,0.324579,1.664653,1.817203,2.202523,1.902355,3.352893,2.543459,1.845149,1.541035,1.676489,2.875518,2.362964,2.748941,2.259401,2.663789,2.464883,1.107052,1.910210,1.098032,1.951770,1.931795,0.009114,2.435340,0.323547,1.165042,1.967234,2.705314,2.027478,1.581924,0.523611,1.582890,3.337725,86.429949,-37.234812
